key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-51,-113,1,0,0,response5disk,7,154,-19,-3,1,0,0,rectangle,-19,-3,1,0,0,1,3,0.000405,-19,-3,1,0,0,0,153,153,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,46,98,1,0,0,response1disk,8,155,8,9,1,0,0,rectangle,8,9,1,0,0,1,1,0.000405,8,9,1,0,0,0,154,154,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.831165,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,63,103,1,0,0,response1disk,6,156,10,20,1,0,0,rectangle,10,20,1,0,0,1,0,0.000405,10,20,1,0,0,0,155,155,120,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,0.78265,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,57,81,1,0,0,response1disk,9,157,8,-2,1,0,0,rectangle,8,-2,1,0,0,1,0,5.5E-05,8,-2,1,0,0,0,156,156,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.763695,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,61,93,1,0,0,response1disk,5,158,11,12,1,0,0,rectangle,11,12,1,0,0,1,5,0.000395,11,12,1,0,0,0,157,157,28,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.22901,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-73,112,1,0,0,response7disk,4,159,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,1,0,0.000415,-4,-4,1,0,0,0,158,158,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,6.12492,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-86,-30,1,0,0,response5disk,4,160,8,13,1,0,0,rectangle,8,13,1,0,0,1,4,0.00041,8,13,1,0,0,0,159,159,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.78257,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,43,90,1,0,0,response1disk,1,161,-1,2,1,0,0,rectangle,-1,2,1,0,0,1,5,0.0004,-1,2,1,0,0,0,160,160,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,3.303445,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,34,69,1,0,0,response1disk,4,162,5,6,1,0,0,rectangle,5,6,1,0,0,1,2,0.00042,5,6,1,0,0,0,161,161,30,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,3.111255,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-63,-98,1,0,0,response5disk,6,163,-6,-3,1,0,0,rectangle,-6,-3,1,0,0,1,5,0.00041,-6,-3,1,0,0,0,0,0,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.757515,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-40,90,1,0,0,response7disk,6,164,7,-12,1,0,0,rectangle,7,-12,1,0,0,1,5,6.5E-05,7,-12,1,0,0,0,1,1,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.368125,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-40,75,1,0,0,response7disk,4,165,-3,-7,1,0,0,rectangle,-3,-7,1,0,0,1,2,0.000945,-3,-7,1,0,0,0,2,2,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,0.84729,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-36,75,1,0,0,response7disk,4,166,10,-4,1,0,0,rectangle,10,-4,1,0,0,1,5,0.00041,10,-4,1,0,0,0,3,3,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,0.97226,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,54,77,1,0,0,response1disk,1,167,3,8,1,0,0,rectangle,3,8,1,0,0,1,0,0.000405,3,8,1,0,0,0,4,4,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,0.87508,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-42,70,1,0,0,response7disk,3,168,-9,4,1,0,0,rectangle,-9,4,1,0,0,1,1,0.000405,-9,4,1,0,0,0,5,5,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.97966,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-35,-100,1,0,0,response5disk,8,169,-4,1,1,0,0,rectangle,-4,1,1,0,0,1,6,0.000455,-4,1,1,0,0,0,6,6,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.090335,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,60,80,1,0,0,response1disk,8,170,8,3,1,0,0,rectangle,8,3,1,0,0,1,5,0.00043,8,3,1,0,0,0,7,7,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.152825,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-30,69,1,0,0,response7disk,3,171,6,4,1,0,0,rectangle,6,4,1,0,0,1,4,0.000405,6,4,1,0,0,0,8,8,99,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.81247,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,67,103,1,0,0,response1disk,1,172,21,5,1,0,0,rectangle,21,5,1,0,0,1,2,0.00041,21,5,1,0,0,0,9,9,74,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.826605,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,57,-91,1,0,0,response3disk,2,173,22,-8,1,0,0,rectangle,22,-8,1,0,0,1,4,0.0004,22,-8,1,0,0,0,10,10,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,0.839465,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,33,-92,1,0,0,response3disk,8,174,18,-12,1,0,0,rectangle,18,-12,1,0,0,1,4,5.5E-05,18,-12,1,0,0,0,11,11,62,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.324175,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-30,68,1,0,0,response7disk,5,175,6,1,1,0,0,rectangle,6,1,1,0,0,1,1,0.000435,6,1,1,0,0,0,12,12,19,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,0.84706,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-49,92,1,0,0,response7disk,5,176,-5,6,1,0,0,rectangle,-5,6,1,0,0,1,4,0.0004,-5,6,1,0,0,0,13,13,66,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.805235,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,48,89,1,0,0,response1disk,2,177,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,1,3,0.0004,-4,-4,1,0,0,0,14,14,24,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.685325,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,43,-94,1,0,0,response3disk,9,178,5,-20,1,0,0,rectangle,5,-20,1,0,0,1,4,0.000405,5,-20,1,0,0,0,15,15,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.722115,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-48,-122,1,0,0,response5disk,7,179,4,-9,1,0,0,rectangle,4,-9,1,0,0,1,7,0.00042,4,-9,1,0,0,0,16,16,34,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.97003,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,52,80,1,0,0,response1disk,3,180,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,1,5,0.00042,-1,-1,1,0,0,0,17,17,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,0.71503,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-85,-45,1,0,0,response5disk,4,181,8,1,1,0,0,rectangle,8,1,1,0,0,1,6,0.00043,8,1,1,0,0,0,18,18,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.42817,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-55,78,1,0,0,response7disk,9,182,-5,1,1,0,0,rectangle,-5,1,1,0,0,1,4,0.000405,-5,1,1,0,0,0,19,19,15,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,0.643645,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-43,-109,1,0,0,response5disk,4,183,-22,-6,1,0,0,rectangle,-22,-6,1,0,0,1,3,0.00041,-22,-6,1,0,0,0,20,20,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.01864,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,96,-89,1,0,0,response3disk,5,184,-25,-11,1,0,0,rectangle,-25,-11,1,0,0,1,3,5.5E-05,-25,-11,1,0,0,0,21,21,94,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.59699,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-66,-114,1,0,0,response5disk,3,185,-13,-2,1,0,0,rectangle,-103,32,1,0,0,1,1,1.743465,7,-12,1,0,0,0,22,22,104,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.463135,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-46,-95,1,0,0,response5disk,6,186,2,3,1,0,0,rectangle,2,3,1,0,0,1,0,0.000405,2,3,1,0,0,0,23,23,58,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.24777,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-41,89,1,0,0,response7disk,8,187,12,-14,1,0,0,rectangle,12,-14,1,0,0,1,0,6E-05,12,-14,1,0,0,0,24,24,133,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.62483,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-41,-98,1,0,0,response5disk,3,188,5,-14,1,0,0,rectangle,5,-14,1,0,0,1,6,0.000415,5,-14,1,0,0,0,25,25,141,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.49298,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,48,-113,1,0,0,response3disk,2,189,-8,8,1,0,0,rectangle,-8,8,1,0,0,1,6,6E-05,-8,8,1,0,0,0,26,26,157,1,0,,,,,,,,,,,,,,,,,,,,,
