key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.083375,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,102,50,1,0,0,response1disk,4,119,24,-11,1,0,0,rectangle,24,-11,1,0,0,0,5,0.001745,24,-11,1,0,0,0,118,118,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.666505,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-29,98,1,0,0,response7disk,5,120,-4,9,1,0,0,rectangle,-4,9,1,0,0,0,4,0.00181,-4,9,1,0,0,0,119,119,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.20364,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,77,97,1,0,0,response1disk,6,121,20,-10,1,0,0,rectangle,20,-10,1,0,0,0,1,0.00176,20,-10,1,0,0,0,120,120,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.216515,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-44,97,1,0,0,response7disk,1,122,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,0,7,0.001525,-3,-1,1,0,0,0,121,121,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,60,105,1,0,0,response1disk,4,123,25,-3,1,0,0,rectangle,25,-3,1,0,0,0,0,0.00192,25,-3,1,0,0,0,122,122,70,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.416605,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-98,-48,1,0,0,response5disk,9,124,1,-2,1,0,0,rectangle,1,-2,1,0,0,0,7,0.001705,1,-2,1,0,0,0,123,123,75,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.43307,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,119,39,1,0,0,response1disk,4,125,39,-6,1,0,0,rectangle,39,-6,1,0,0,0,1,0.001595,39,-6,1,0,0,0,124,124,84,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.93323,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,57,99,1,0,0,response1disk,5,126,45,13,1,0,0,rectangle,45,13,1,0,0,0,3,0.001685,45,13,1,0,0,0,125,125,19,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.666715,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,51,-111,1,0,0,response3disk,1,127,15,-1,1,0,0,rectangle,15,-1,1,0,0,0,6,0.001585,15,-1,1,0,0,0,126,126,132,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.35004,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,107,37,1,0,0,response1disk,6,128,19,1,1,0,0,rectangle,19,1,1,0,0,0,5,0.00165,19,1,1,0,0,0,127,127,103,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.716465,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,105,-64,1,0,0,response3disk,5,129,33,-1,1,0,0,rectangle,33,-1,1,0,0,0,4,0.001645,33,-1,1,0,0,0,128,128,92,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.64986,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-71,-51,1,0,0,response5disk,7,130,30,-2,1,0,0,rectangle,30,-2,1,0,0,0,7,0.001565,30,-2,1,0,0,0,129,129,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.04977,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,103,-38,1,0,0,response3disk,7,131,-3,15,1,0,0,rectangle,-3,15,1,0,0,0,1,0.002025,-3,15,1,0,0,0,130,130,146,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.81653,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,109,46,1,0,0,response1disk,7,132,19,-3,1,0,0,rectangle,19,-3,1,0,0,0,2,0.001835,19,-3,1,0,0,0,131,131,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.98508,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-66,37,1,0,0,response7disk,1,133,9,-6,1,0,0,rectangle,9,-6,1,0,0,0,6,0.00166,9,-6,1,0,0,0,132,132,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.91645,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-44,85,1,0,0,response7disk,2,134,-10,15,1,0,0,rectangle,-10,15,1,0,0,0,6,0.0001,-10,15,1,0,0,0,133,133,130,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.49957,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,43,-106,1,0,0,response3disk,8,135,19,0,1,0,0,rectangle,19,0,1,0,0,0,6,9.49998E-05,19,0,1,0,0,0,134,134,35,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.766535,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,95,-35,1,0,0,response3disk,1,136,17,6,1,0,0,rectangle,17,6,1,0,0,0,1,0.00178,17,6,1,0,0,0,135,135,9,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.14998,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-91,49,1,0,0,response7disk,7,137,16,-9,1,0,0,rectangle,16,-9,1,0,0,0,1,0.0001,16,-9,1,0,0,0,136,136,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.416505,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-46,79,1,0,0,response7disk,6,138,-16,8,1,0,0,rectangle,-16,8,1,0,0,0,3,0.001955,-16,8,1,0,0,0,137,137,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.382935,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,85,-34,1,0,0,response3disk,3,139,25,2,1,0,0,rectangle,25,2,1,0,0,0,5,0.00146,25,2,1,0,0,0,138,138,109,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.716435,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-93,53,1,0,0,response7disk,4,140,-9,-12,1,0,0,rectangle,-9,-12,1,0,0,0,2,0.00171,-9,-12,1,0,0,0,139,139,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.416525,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,101,29,1,0,0,response1disk,2,141,37,-3,1,0,0,rectangle,37,-3,1,0,0,0,2,0.000185,37,-3,1,0,0,0,140,140,157,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.54993,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,98,-67,1,0,0,response3disk,3,142,10,-10,1,0,0,rectangle,10,-10,1,0,0,0,4,0.001665,10,-10,1,0,0,0,141,141,141,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.29988,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-36,95,1,0,0,response7disk,2,143,-4,-12,1,0,0,rectangle,-4,-12,1,0,0,0,4,0.000215,-4,-12,1,0,0,0,142,142,32,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.316535,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-43,78,1,0,0,response7disk,2,144,11,2,1,0,0,rectangle,11,2,1,0,0,0,4,0.0001,11,2,1,0,0,0,143,143,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.38322,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-93,48,1,0,0,response7disk,4,145,46,-16,1,0,0,rectangle,46,-16,1,0,0,0,4,0.00015,46,-16,1,0,0,0,144,144,33,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.76582,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,45,-102,1,0,0,response3disk,5,146,27,-4,1,0,0,rectangle,27,-4,1,0,0,0,5,0.00127,27,-4,1,0,0,0,145,145,49,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-46,-98,1,0,0,response5disk,9,147,17,-7,1,0,0,rectangle,17,-7,1,0,0,0,2,0.00104,17,-7,1,0,0,0,146,146,79,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.09823,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,97,-45,1,0,0,response3disk,9,148,26,4,1,0,0,rectangle,26,4,1,0,0,0,7,0.000675,26,4,1,0,0,0,147,147,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.429375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,46,-112,1,0,0,response3disk,9,149,12,-12,1,0,0,rectangle,12,-12,1,0,0,0,1,0.00164,12,-12,1,0,0,0,148,148,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.60075,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-42,-100,1,0,0,response5disk,2,150,30,-7,1,0,0,rectangle,-41,122,1,0,0,0,0,1.88435,4,9,1,0,0,0,149,149,11,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.94581,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,75,44,1,0,0,response1disk,6,151,21,3,1,0,0,rectangle,21,3,1,0,0,0,5,0.00092,21,3,1,0,0,0,150,150,12,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.761885,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-92,-57,1,0,0,response5disk,4,152,0,-15,1,0,0,rectangle,0,-15,1,0,0,0,3,0.00139,0,-15,1,0,0,0,151,151,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.099845,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-116,-43,1,0,0,response5disk,7,153,41,8,1,0,0,rectangle,41,8,1,0,0,0,0,0.00213,41,8,1,0,0,0,152,152,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.54974,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-80,41,1,0,0,response7disk,8,154,14,3,1,0,0,rectangle,14,3,1,0,0,0,1,0.00332,14,3,1,0,0,0,153,153,149,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.383015,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-91,43,1,0,0,response7disk,3,155,-23,-8,1,0,0,rectangle,-23,-8,1,0,0,0,3,0.00208,-23,-8,1,0,0,0,154,154,71,1,0,,,,,,,,,,,,,,,,,,,,,
