key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,1,1.36678,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-58.66663027,26.666646,1,0,0,response7disk,1,105,12.66678657,-19.33335537,1,0,0,rectangle,12.66678657,-19.33335537,1,0,0,5,5,0.000405,12.66678657,-19.33335537,1,0,0,0,104,104,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,1,2.000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-43.99996316,15.99997902,1,0,0,response7disk,7,106,21.33337212,11.33331221,1,0,0,rectangle,21.33337212,11.33331221,1,0,0,5,0,0.00042,21.33337212,11.33331221,1,0,0,0,105,105,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.05004,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,21.33337212,20.66664582,1,0,0,response1disk,3,107,24.66678693,25.99997932,1,0,0,rectangle,24.66678693,25.99997932,1,0,0,7,1,0.000405,24.66678693,25.99997932,1,0,0,0,106,106,141,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,0.916725,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,49.33337295,101.3333149,1,0,0,response1disk,7,108,12.0000385,-21.33335543,1,0,0,rectangle,12.0000385,-21.33335543,1,0,0,7,6,0.000405,12.0000385,-21.33335543,1,0,0,0,107,107,51,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,2.38346,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,68.00004017,-32.00002241,1,0,0,response3disk,2,109,25.33337224,-10.00002176,1,0,0,rectangle,25.33337224,-10.00002176,1,0,0,7,7,0.000405,25.33337224,-10.00002176,1,0,0,0,108,108,22,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,79.33337384,33.99997956,1,0,0,response1disk,2,110,-11.33321414,7.333312094,1,0,0,rectangle,92.00004089,40.66660573,1,0,0,6,6,1.800055,43.33337277,3.333311975,1,0,0,0,109,109,11,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,1,0.816755,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-57.33321551,27.33331269,1,0,0,response7disk,5,111,-1.999961913,-7.33335501,1,0,0,rectangle,-1.999961913,-7.33335501,1,0,0,6,2,0.00043,-1.999961913,-7.33335501,1,0,0,0,110,110,92,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.51667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,32.0000391,-92.0000242,1,0,0,response3disk,1,112,42.0000394,-10.66668844,1,0,0,rectangle,40.00003934,-113.3333582,1,0,0,4,4,2.01664,5.333371639,-24.66668886,1,0,0,0,111,111,159,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.183325,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,51.33337301,-123.3333585,1,0,0,response3disk,8,113,8.000038385,-19.33335537,1,0,0,rectangle,8.000038385,-19.33335537,1,0,0,4,2,0.00044,8.000038385,-19.33335537,1,0,0,0,112,112,35,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.983295,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,56.66678788,-83.33335727,1,0,0,response3disk,4,114,-8.666628778,13.33331227,1,0,0,rectangle,-8.666628778,13.33331227,1,0,0,4,3,0.00039,-8.666628778,13.33331227,1,0,0,0,113,113,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.349905,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-32.66662949,-91.33335751,1,0,0,response5disk,6,115,12.66678657,-9.333355069,1,0,0,rectangle,12.66678657,-9.333355069,1,0,0,4,4,0.000455,12.66678657,-9.333355069,1,0,0,0,114,114,113,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.299905,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,56.66678788,-94.66669095,1,0,0,response3disk,6,116,-36.66662961,13.33331227,1,0,0,rectangle,-36.66662961,13.33331227,1,0,0,4,4,0.000065,-36.66662961,13.33331227,1,0,0,0,115,115,103,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.099985,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,51.33337301,-80.00002384,1,0,0,response3disk,8,117,4.000038266,4.666645348,1,0,0,rectangle,4.000038266,4.666645348,1,0,0,4,1,0.000395,4.000038266,4.666645348,1,0,0,0,116,116,149,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.31668,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,36.00003922,-68.00002348,1,0,0,response3disk,9,118,-8.666628778,6.666645408,1,0,0,rectangle,-8.666628778,6.666645408,1,0,0,4,1,0.000055,-8.666628778,6.666645408,1,0,0,0,117,117,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.633505,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,113.3333749,-82.0000239,1,0,0,response3disk,9,119,10.66678651,-14.66668856,1,0,0,rectangle,10.66678651,-14.66668856,1,0,0,4,6,0.000395,10.66678651,-14.66668856,1,0,0,0,118,118,61,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,2.11682,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,31.33337241,-95.33335763,1,0,0,response3disk,7,120,-1.999961913,4.666645348,1,0,0,rectangle,-1.999961913,4.666645348,1,0,0,4,7,0.00037,-1.999961913,4.666645348,1,0,0,0,119,119,107,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.350105,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,39.33337265,-82.0000239,1,0,0,response3disk,9,121,4.666786333,-8.666688383,1,0,0,rectangle,4.666786333,-8.666688383,1,0,0,4,6,0.000395,4.666786333,-8.666688383,1,0,0,0,120,120,75,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,0.61668,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,102.0000412,41.99997979,1,0,0,response1disk,5,122,29.33337235,-0.666688144,1,0,0,rectangle,29.33337235,-0.666688144,1,0,0,4,4,0.00042,29.33337235,-0.666688144,1,0,0,0,121,121,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-55.33321546,-73.33335698,1,0,0,response5disk,9,123,17.333372,-12.00002182,1,0,0,rectangle,17.333372,-12.00002182,1,0,0,4,0,0.00039,17.333372,-12.00002182,1,0,0,0,122,122,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.283285,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,40.00003934,-84.00002396,1,0,0,response3disk,7,124,-35.33321486,5.999978721,1,0,0,rectangle,-35.33321486,5.999978721,1,0,0,4,3,0.00036,-35.33321486,5.999978721,1,0,0,0,123,123,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.350035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,32.0000391,-57.3333565,1,0,0,response3disk,3,125,-5.333213965,4.666645348,1,0,0,rectangle,73.33337367,-97.33335769,1,0,0,4,4,1.566725,34.66678723,-12.00002182,1,0,0,0,124,124,104,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.666755,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,43.33337277,-82.66669059,1,0,0,response3disk,7,126,-5.999962032,-4.666688263,1,0,0,rectangle,-5.999962032,-4.666688263,1,0,0,4,6,0.00039,-5.999962032,-4.666688263,1,0,0,0,125,125,38,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.016775,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,41.33337271,-74.00002366,1,0,0,response3disk,3,127,-17.33321432,9.333312154,1,0,0,rectangle,-17.33321432,9.333312154,1,0,0,4,4,0.000385,-17.33321432,9.333312154,1,0,0,0,126,126,109,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-43.99996316,-90.66669083,1,0,0,response5disk,4,128,6.000038326,-10.00002176,1,0,0,rectangle,6.000038326,-10.00002176,1,0,0,4,6,0.000375,6.000038326,-10.00002176,1,0,0,0,127,127,158,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.950075,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,58.66678794,-93.33335757,1,0,0,response3disk,7,129,16.66678669,-7.33335501,1,0,0,rectangle,16.66678669,-7.33335501,1,0,0,4,6,0.000055,16.66678669,-7.33335501,1,0,0,0,128,128,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-33.99996287,-64.00002337,1,0,0,response5disk,4,130,20.00003874,-15.33335525,1,0,0,rectangle,20.00003874,-15.33335525,1,0,0,4,2,0.000375,20.00003874,-15.33335525,1,0,0,0,129,129,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.58299,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-53.99996346,-54.00002307,1,0,0,response5disk,8,131,-21.99996251,-23.33335549,1,0,0,rectangle,-21.99996251,-23.33335549,1,0,0,3,0,0.000385,-21.99996251,-23.33335549,1,0,0,0,130,130,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.100055,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-20.66662914,-104.6666912,1,0,0,response5disk,1,132,22.66678687,-7.33335501,1,0,0,rectangle,22.66678687,-7.33335501,1,0,0,3,4,0.000435,22.66678687,-7.33335501,1,0,0,0,131,131,5,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.700125,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,38.00003928,-72.0000236,1,0,0,response3disk,3,133,-5.333213965,28.66664606,1,0,0,rectangle,-5.333213965,28.66664606,1,0,0,3,2,0.00039,-5.333213965,28.66664606,1,0,0,0,132,132,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.34959,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,42.66678747,-58.66668987,1,0,0,response3disk,6,134,23.33337218,-6.000021636,1,0,0,rectangle,23.33337218,-6.000021636,1,0,0,3,7,0.00045,23.33337218,-6.000021636,1,0,0,0,133,133,117,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.516685,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,48.66678764,-65.33335674,1,0,0,response3disk,8,135,14.66678663,-4.000021577,1,0,0,rectangle,14.66678663,-4.000021577,1,0,0,3,3,0.000405,14.66678663,-4.000021577,1,0,0,0,134,134,16,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.34998,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-34.66662955,-104.6666912,1,0,0,response5disk,2,136,23.33337218,-21.33335543,1,0,0,rectangle,23.33337218,-21.33335543,1,0,0,5,2,0.00039,23.33337218,-21.33335543,1,0,0,0,135,135,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.183425,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-46.66662991,-86.66669071,1,0,0,response5disk,1,137,23.33337218,-6.666688323,1,0,0,rectangle,23.33337218,-6.666688323,1,0,0,5,3,0.000395,23.33337218,-6.666688323,1,0,0,0,136,136,151,1,0,,,,,,,,,,,,,,,,,,,,,
