key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-22,58,1,0,0,response7disk,5,154,-6,10,1,0,0,rectangle,-6,10,1,0,0,,0,7,0,0.001,-6,10,1,0,0,,0,153,153,94,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-48,76,1,0,0,response7disk,6,155,-7,7,1,0,0,rectangle,-7,7,1,0,0,,0,4,0,0.001,-7,7,1,0,0,,0,154,154,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-28,65,1,0,0,response7disk,3,156,0,9,1,0,0,rectangle,0,9,1,0,0,,0,3,0,0.001,0,9,1,0,0,,0,155,155,4,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,40,81,1,0,0,response1disk,5,157,14,14,1,0,0,rectangle,14,14,1,0,0,,7,3,0,0.001,14,14,1,0,0,,0,156,156,80,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,38,68,1,0,0,response1disk,9,158,10,2,1,0,0,rectangle,10,2,1,0,0,,7,5,0,0.002,10,2,1,0,0,,0,157,157,79,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.339,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-33,-57,1,0,0,response5disk,5,159,17,-2,1,0,0,rectangle,17,-2,1,0,0,,7,0,0,0,17,-2,1,0,0,,0,158,158,152,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-35,-85,1,0,0,response5disk,9,160,3,9,1,0,0,rectangle,3,9,1,0,0,,7,4,0,0.001,3,9,1,0,0,,0,159,159,105,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,39,-70,1,0,0,response3disk,6,161,13,-1,1,0,0,rectangle,-73,-30,1,0,0,response5disk_3,7,2,1,1.805,15,5,1,0,0,rectangle,0,160,160,161,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.601,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-76,-41,1,0,0,response5disk,8,162,-5,-4,1,0,0,rectangle,-5,-4,1,0,0,,7,4,0,0.001,-5,-4,1,0,0,,0,161,161,6,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-32,-56,1,0,0,response5disk,2,163,-12,-8,1,0,0,rectangle,65,-40,1,0,0,response3disk_3,5,5,1,1.787,0,-1,1,0,0,rectangle,0,0,0,36,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.918,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,33,70,1,0,0,response1disk,1,164,3,-5,1,0,0,rectangle,3,-5,1,0,0,,5,4,0,0.001,3,-5,1,0,0,,0,1,1,132,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-38,61,1,0,0,response7disk,9,165,-3,-7,1,0,0,rectangle,-3,-7,1,0,0,,5,2,0,0.002,-3,-7,1,0,0,,0,2,2,17,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,38,75,1,0,0,response1disk,2,166,10,0,1,0,0,rectangle,10,0,1,0,0,,5,5,0,0.002,10,0,1,0,0,,0,3,3,83,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,43,73,1,0,0,response1disk,7,167,17,13,1,0,0,rectangle,17,13,1,0,0,,5,5,0,0,17,13,1,0,0,,0,4,4,121,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,27,66,1,0,0,response1disk,3,168,3,-5,1,0,0,rectangle,3,-5,1,0,0,,5,4,0,0.001,3,-5,1,0,0,,0,5,5,26,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-34,79,1,0,0,response7disk,7,169,0,8,1,0,0,rectangle,0,8,1,0,0,,5,0,0,0.001,0,8,1,0,0,,0,6,6,51,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-59,-41,1,0,0,response5disk,9,170,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,,5,2,0,0.001,-5,-5,1,0,0,,0,7,7,15,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.353,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-70,-51,1,0,0,response5disk,1,171,-15,-11,1,0,0,rectangle,-15,-11,1,0,0,,5,1,0,0.001,-15,-11,1,0,0,,0,8,8,85,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-42,43,1,0,0,response7disk,3,172,-8,0,1,0,0,rectangle,-8,0,1,0,0,,5,7,0,0.002,-8,0,1,0,0,,0,9,9,68,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.882,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,43,70,1,0,0,response1disk,6,173,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,5,1,0,0.001,-2,-2,1,0,0,,0,10,10,144,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,33,74,1,0,0,response1disk,4,174,-5,6,1,0,0,rectangle,-5,6,1,0,0,,5,5,0,0.001,-5,6,1,0,0,,0,11,11,139,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.635,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,80,-33,1,0,0,response3disk,6,175,-12,7,1,0,0,rectangle,-12,7,1,0,0,,5,4,0,0.002,-12,7,1,0,0,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.402,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-64,44,1,0,0,response7disk,8,176,-8,10,1,0,0,rectangle,-8,10,1,0,0,,5,5,0,0,-8,10,1,0,0,,0,13,13,153,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,39,74,1,0,0,response1disk,4,177,9,1,1,0,0,rectangle,9,1,1,0,0,,5,4,0,0.001,9,1,1,0,0,,0,14,14,145,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,42,66,1,0,0,response1disk,2,178,16,4,1,0,0,rectangle,16,4,1,0,0,,5,2,0,0.001,16,4,1,0,0,,0,15,15,93,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,47,72,1,0,0,response1disk,3,179,21,9,1,0,0,rectangle,21,9,1,0,0,,5,6,0,0.001,21,9,1,0,0,,0,16,16,21,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,49,72,1,0,0,response1disk,1,180,21,8,1,0,0,rectangle,21,8,1,0,0,,5,6,0,0,21,8,1,0,0,,0,17,17,5,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,33,64,1,0,0,response1disk,4,181,2,-10,1,0,0,rectangle,2,-10,1,0,0,,5,7,0,0.001,2,-10,1,0,0,,0,18,18,78,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-38,73,1,0,0,response7disk,2,182,-10,3,1,0,0,rectangle,-10,3,1,0,0,,5,5,0,0,-10,3,1,0,0,,0,19,19,142,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.753,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,44,-58,1,0,0,response3disk,5,183,17,13,1,0,0,rectangle,17,13,1,0,0,,5,1,0,0.002,17,13,1,0,0,,0,20,20,92,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.969,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,43,-81,1,0,0,response3disk,5,184,14,-8,1,0,0,rectangle,14,-8,1,0,0,,5,7,0,0.001,14,-8,1,0,0,,0,21,21,59,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.951,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,25,73,1,0,0,response1disk,2,185,19,13,1,0,0,rectangle,19,13,1,0,0,,5,4,0,0.002,19,13,1,0,0,,0,22,22,108,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,53,81,1,0,0,response1disk,8,186,21,4,1,0,0,rectangle,21,4,1,0,0,,5,0,0,0,21,4,1,0,0,,0,23,23,124,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,43,78,1,0,0,response1disk,2,187,11,0,1,0,0,rectangle,11,0,1,0,0,,5,6,0,0.001,11,0,1,0,0,,0,24,24,112,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,33,71,1,0,0,response1disk,3,188,2,-4,1,0,0,rectangle,2,-4,1,0,0,,5,6,0,0.001,2,-4,1,0,0,,0,25,25,73,1,,,,,,,,,,,,,,,,,,,
